ts,SA,NSW
2018-08-25 13:18:43,50.360481,49.833439
2018-08-25 13:18:44,50.364933,49.823689
2018-08-25 13:18:45,50.371452,49.814789
2018-08-25 13:18:46,50.378849,49.807491
2018-08-25 13:18:47,50.386486,49.799862
2018-08-25 13:18:48,50.392838,49.796848
2018-08-25 13:18:49,50.397854,49.801273
2018-08-25 13:18:50,50.400642,49.811321
2018-08-25 13:18:51,50.399227,49.823349
2018-08-25 13:18:52,50.397766,49.8316
2018-08-25 13:18:53,50.401684,49.834526
2018-08-25 13:18:54,50.409115,49.835712
2018-08-25 13:18:55,50.418518,49.835438
2018-08-25 13:18:56,50.428207,49.830502
2018-08-25 13:18:57,50.43425,49.822433
2018-08-25 13:18:58,50.437592,49.812031
2018-08-25 13:18:59,50.435833,49.80291
2018-08-25 13:19:00,50.427464,49.796814
2018-08-25 13:19:01,50.416573,49.7938
2018-08-25 13:19:02,50.406269,49.795918
2018-08-25 13:19:03,50.397911,49.800282
2018-08-25 13:19:04,50.392635,49.806927
2018-08-25 13:19:05,50.391384,49.814541
2018-08-25 13:19:06,50.392632,49.823048
2018-08-25 13:19:07,50.395687,49.829533
2018-08-25 13:19:08,50.399559,49.831352
2018-08-25 13:19:09,50.403126,49.831879
2018-08-25 13:19:10,50.402737,49.833317
2018-08-25 13:19:11,50.399063,49.832767
2018-08-25 13:19:12,50.394032,49.830101
2018-08-25 13:19:13,50.389107,49.825676
2018-08-25 13:19:14,50.385006,49.820511
2018-08-25 13:19:15,50.381313,49.810577
2018-08-25 13:19:16,50.377834,49.800743
2018-08-25 13:19:17,50.374935,49.796932
2018-08-25 13:19:18,50.373886,49.795574
2018-08-25 13:19:19,50.375946,49.794994
2018-08-25 13:19:20,50.379162,49.796551
2018-08-25 13:19:21,50.383026,49.800613
2018-08-25 13:19:22,50.386288,49.805248
2018-08-25 13:19:23,50.388863,49.809429
2018-08-25 13:19:24,50.389698,49.809597
2018-08-25 13:19:25,50.387928,49.807812
2018-08-25 13:19:26,50.384487,49.806335
2018-08-25 13:19:27,50.379696,49.809101
2018-08-25 13:19:28,50.374805,49.812538
2018-08-25 13:19:29,50.371063,49.816555
2018-08-25 13:19:30,50.365757,49.818985
2018-08-25 13:19:31,50.358429,49.819572
2018-08-25 13:19:32,50.349789,49.818619
2018-08-25 13:19:33,50.342457,49.816143
2018-08-25 13:19:34,50.338337,49.813927
2018-08-25 13:19:35,50.33757,49.811462
2018-08-25 13:19:36,50.338997,49.807995
2018-08-25 13:19:37,50.343555,49.805424
2018-08-25 13:19:38,50.350792,49.803883
2018-08-25 13:19:39,50.3587,49.802155
2018-08-25 13:19:40,50.364758,49.800442
2018-08-25 13:19:41,50.368053,49.799541
2018-08-25 13:19:42,50.368279,49.79797
2018-08-25 13:19:43,50.367893,49.79689
2018-08-25 13:19:44,50.365742,49.797993
2018-08-25 13:19:45,50.363316,49.799644
2018-08-25 13:19:46,50.361809,49.801765
2018-08-25 13:19:47,50.359982,49.805344
2018-08-25 13:19:48,50.360737,49.809341
2018-08-25 13:19:49,50.36327,49.812656
2018-08-25 13:19:50,50.366364,49.816002
2018-08-25 13:19:51,50.371288,49.818417
2018-08-25 13:19:52,50.376614,49.81921
2018-08-25 13:19:53,50.381054,49.819588
2018-08-25 13:19:54,50.386196,49.818951
2018-08-25 13:19:55,50.389706,49.815029
2018-08-25 13:19:56,50.391193,49.808834
2018-08-25 13:19:57,50.392242,49.801807
2018-08-25 13:19:58,50.394676,49.798042
2018-08-25 13:19:59,50.399319,49.801815
2018-08-25 13:20:00,50.402573,49.804398
2018-08-25 13:20:01,50.404343,49.804008
2018-08-25 13:20:02,50.404499,49.801384
2018-08-25 13:20:03,50.402512,49.800316
2018-08-25 13:20:04,50.399265,49.800678
2018-08-25 13:20:05,50.396984,49.801414
2018-08-25 13:20:06,50.395496,49.801624
2018-08-25 13:20:07,50.392529,49.803493
2018-08-25 13:20:08,50.392162,49.808331
2018-08-25 13:20:09,50.399105,49.813793
2018-08-25 13:20:10,50.407932,49.821949
2018-08-25 13:20:11,50.41357,49.829994
2018-08-25 13:20:12,50.416649,49.833836
2018-08-25 13:20:13,50.417164,49.830463
2018-08-25 13:20:14,50.417252,49.82288
2018-08-25 13:20:15,50.417316,49.814819
2018-08-25 13:20:16,50.418877,49.808533
2018-08-25 13:20:17,50.421707,49.806549
2018-08-25 13:20:18,50.424019,49.806149
2018-08-25 13:20:19,50.424294,49.808544
2018-08-25 13:20:20,50.424171,49.813042
2018-08-25 13:20:21,50.423454,49.817833
2018-08-25 13:20:22,50.423111,49.819427
2018-08-25 13:20:23,50.424511,49.818573
2018-08-25 13:20:24,50.427696,49.818085
2018-08-25 13:20:25,50.432365,49.815456
2018-08-25 13:20:26,50.438305,49.81039
2018-08-25 13:20:27,50.442959,49.806286
2018-08-25 13:20:28,50.445866,49.8013
2018-08-25 13:20:29,50.446697,49.797558
2018-08-25 13:20:30,50.447437,49.79752
2018-08-25 13:20:31,50.446564,49.799664
2018-08-25 13:20:32,50.44635,49.803551
2018-08-25 13:20:33,50.447338,49.808777
2018-08-25 13:20:34,50.451313,49.814667
2018-08-25 13:20:35,50.456707,49.819336
2018-08-25 13:20:36,50.460297,49.823151
2018-08-25 13:20:37,50.461346,49.827553
2018-08-25 13:20:38,50.459522,49.830673
2018-08-25 13:20:39,50.454018,49.832195
2018-08-25 13:20:40,50.447292,49.832176
2018-08-25 13:20:41,50.442993,49.829479
2018-08-25 13:20:42,50.44183,49.821693
2018-08-25 13:20:43,50.441738,49.811691
2018-08-25 13:20:44,50.442966,49.80188
2018-08-25 13:20:45,50.445911,49.793938
2018-08-25 13:20:46,50.449291,49.792603
2018-08-25 13:20:47,50.451317,49.797626
2018-08-25 13:20:48,50.45092,49.808823
2018-08-25 13:20:49,50.447559,49.822685
2018-08-25 13:20:50,50.443027,49.835522
2018-08-25 13:20:51,50.436649,49.846195
2018-08-25 13:20:52,50.426918,49.853477
2018-08-25 13:20:53,50.416718,49.85704
2018-08-25 13:20:54,50.408314,49.859188
2018-08-25 13:20:55,50.402542,49.859074
2018-08-25 13:20:56,50.396599,49.855545
2018-08-25 13:20:57,50.390362,49.849068
2018-08-25 13:20:58,50.385349,49.84169
2018-08-25 13:20:59,50.381886,49.83511
2018-08-25 13:21:00,50.378632,49.830025
2018-08-25 13:21:01,50.375412,49.82542
2018-08-25 13:21:02,50.373859,49.822609
2018-08-25 13:21:03,50.372269,49.820038
2018-08-25 13:21:04,50.367752,49.817043
2018-08-25 13:21:05,50.364319,49.81493
2018-08-25 13:21:06,50.364315,49.814423
2018-08-25 13:21:07,50.367088,49.815239
2018-08-25 13:21:08,50.374413,49.815655
2018-08-25 13:21:09,50.381989,49.817013
2018-08-25 13:21:10,50.385803,49.820084
2018-08-25 13:21:11,50.386616,49.823326
2018-08-25 13:21:12,50.383759,49.826672
2018-08-25 13:21:13,50.375725,49.829365
2018-08-25 13:21:14,50.363701,49.830723
2018-08-25 13:21:15,50.351337,49.831993
2018-08-25 13:21:16,50.342442,49.83532
2018-08-25 13:21:17,50.337303,49.837269
2018-08-25 13:21:18,50.333122,49.838696
2018-08-25 13:21:19,50.33033,49.841099
2018-08-25 13:21:20,50.32988,49.843124
2018-08-25 13:21:21,50.329735,49.844543
2018-08-25 13:21:22,50.327702,49.844063
2018-08-25 13:21:23,50.324547,49.840954
2018-08-25 13:21:24,50.320282,49.836124
2018-08-25 13:21:25,50.317043,49.833504
2018-08-25 13:21:26,50.316795,49.833958
2018-08-25 13:21:27,50.319378,49.836178
2018-08-25 13:21:28,50.320995,49.840996
2018-08-25 13:21:29,50.320961,49.847149
2018-08-25 13:21:30,50.318523,49.851772
2018-08-25 13:21:31,50.317078,49.854259
2018-08-25 13:21:32,50.31678,49.855419
2018-08-25 13:21:33,50.315887,49.854858
2018-08-25 13:21:34,50.316696,49.852551
2018-08-25 13:21:35,50.316448,49.848621
2018-08-25 13:21:36,50.313095,49.843517
2018-08-25 13:21:37,50.309402,49.840446
2018-08-25 13:21:38,50.306492,49.838428
2018-08-25 13:21:39,50.303734,49.836277
2018-08-25 13:21:40,50.30415,49.835003
2018-08-25 13:21:41,50.311295,49.835056
2018-08-25 13:21:42,50.317856,49.836071
2018-08-25 13:21:43,50.320236,49.837765
2018-08-25 13:21:44,50.318954,49.839031
2018-08-25 13:21:45,50.316998,49.843655
2018-08-25 13:21:46,50.312702,49.852737
2018-08-25 13:21:47,50.30587,49.86116
2018-08-25 13:21:48,50.299946,49.867546
2018-08-25 13:21:49,50.294853,49.870243
2018-08-25 13:21:50,50.290668,49.870251
2018-08-25 13:21:51,50.289757,49.869789
2018-08-25 13:21:52,50.289516,49.869553
2018-08-25 13:21:53,50.287674,49.867783
2018-08-25 13:21:54,50.284756,49.863632
2018-08-25 13:21:55,50.280159,49.859062
2018-08-25 13:21:56,50.275032,49.853653
2018-08-25 13:21:57,50.269482,49.84948
2018-08-25 13:21:58,50.262367,49.847218
2018-08-25 13:21:59,50.257191,49.846458
2018-08-25 13:22:00,50.255753,49.847324
2018-08-25 13:22:01,50.255093,49.851669
2018-08-25 13:22:02,50.253086,49.85928
2018-08-25 13:22:03,50.247768,49.868855
2018-08-25 13:22:04,50.239929,49.877163
2018-08-25 13:22:05,50.232582,49.882877
2018-08-25 13:22:06,50.227356,49.887474
2018-08-25 13:22:07,50.225098,49.889877
2018-08-25 13:22:08,50.224895,49.891735
2018-08-25 13:22:09,50.223709,49.890156
2018-08-25 13:22:10,50.221073,49.886246
2018-08-25 13:22:11,50.21748,49.879719
2018-08-25 13:22:12,50.21344,49.872158
2018-08-25 13:22:13,50.210251,49.865215
2018-08-25 13:22:14,50.20816,49.863293
2018-08-25 13:22:15,50.207573,49.866516
2018-08-25 13:22:16,50.209522,49.872169
2018-08-25 13:22:17,50.211025,49.878948
2018-08-25 13:22:18,50.209087,49.885372
2018-08-25 13:22:19,50.204365,49.89122
2018-08-25 13:22:20,50.198318,49.896019
2018-08-25 13:22:21,50.193264,49.899361
2018-08-25 13:22:22,50.188137,49.903858
2018-08-25 13:22:23,50.180431,49.908367
2018-08-25 13:22:24,50.170368,49.911137
2018-08-25 13:22:25,50.163277,49.914478
2018-08-25 13:22:26,50.158012,49.918056
2018-08-25 13:22:27,50.15387,49.921307
2018-08-25 13:22:28,50.150433,49.922173
2018-08-25 13:22:29,50.145023,49.923321
2018-08-25 13:22:30,50.130959,49.927948
2018-08-25 13:22:31,50.110867,49.932938
2018-08-25 13:22:32,50.099586,49.939621
2018-08-25 13:22:33,50.098129,49.948898
2018-08-25 13:22:34,50.104557,49.957317
2018-08-25 13:22:35,50.114452,49.962563
2018-08-25 13:22:36,50.125164,49.966953
2018-08-25 13:22:37,50.133663,49.970829
2018-08-25 13:22:38,50.139503,49.974247
2018-08-25 13:22:39,50.143227,49.979668
2018-08-25 13:22:40,50.145874,49.98254
2018-08-25 13:22:41,50.145046,49.984577
2018-08-25 13:22:42,50.138359,49.98629
2018-08-25 13:22:43,50.132919,49.987438
2018-08-25 13:22:44,50.132298,49.987335
2018-08-25 13:22:45,50.137516,49.987534
2018-08-25 13:22:46,50.144932,49.990116
2018-08-25 13:22:47,50.151855,49.9944
2018-08-25 13:22:48,50.156857,49.998531
2018-08-25 13:22:49,50.159046,50.002289
2018-08-25 13:22:50,50.158672,50.004803
2018-08-25 13:22:51,50.166313,50.006313
2018-08-25 13:22:52,50.178043,50.007423
2018-08-25 13:22:53,50.184536,50.008801
2018-08-25 13:22:54,50.186977,50.0093
2018-08-25 13:22:55,50.184341,50.01017
2018-08-25 13:22:56,50.17474,50.011311
2018-08-25 13:22:57,50.162735,50.01704
2018-08-25 13:22:58,50.151814,50.025352
2018-08-25 13:22:59,50.143616,50.033558
2018-08-25 13:23:00,50.139065,50.041122
2018-08-25 13:23:01,50.137802,50.047695
2018-08-25 13:23:02,50.138813,50.056347
2018-08-25 13:23:03,50.14122,50.063263
2018-08-25 13:23:04,50.144741,50.068005
2018-08-25 13:23:05,50.148876,50.07238
2018-08-25 13:23:06,50.14967,50.074894
2018-08-25 13:23:07,50.143505,50.076042
2018-08-25 13:23:08,50.133095,50.077122
2018-08-25 13:23:09,50.126068,50.079147
2018-08-25 13:23:10,50.121178,50.08054
2018-08-25 13:23:11,50.118706,50.081104
2018-08-25 13:23:12,50.119534,50.077019
2018-08-25 13:23:13,50.122936,50.072704
2018-08-25 13:23:14,50.133217,50.069611
2018-08-25 13:23:15,50.143623,50.065422
2018-08-25 13:23:16,50.150826,50.06377
2018-08-25 13:23:17,50.156006,50.064743
2018-08-25 13:23:18,50.159,50.066345
2018-08-25 13:23:19,50.161026,50.069019
2018-08-25 13:23:20,50.161758,50.071918
2018-08-25 13:23:21,50.160412,50.073174
2018-08-25 13:23:22,50.156921,50.07552
2018-08-25 13:23:23,50.153133,50.077682
2018-08-25 13:23:24,50.150627,50.076412
2018-08-25 13:23:25,50.151222,50.075283
2018-08-25 13:23:26,50.153713,50.074982
2018-08-25 13:23:27,50.155293,50.072601
2018-08-25 13:23:28,50.155064,50.069706
2018-08-25 13:23:29,50.15205,50.066502
2018-08-25 13:23:30,50.146767,50.064373
2018-08-25 13:23:31,50.137249,50.064602
2018-08-25 13:23:32,50.124065,50.066315
2018-08-25 13:23:33,50.112103,50.06918
2018-08-25 13:23:34,50.104095,50.072414
2018-08-25 13:23:35,50.102554,50.074463
2018-08-25 13:23:36,50.109211,50.075634
2018-08-25 13:23:37,50.122471,50.076694
2018-08-25 13:23:38,50.140331,50.075825
2018-08-25 13:23:39,50.159027,50.07259
2018-08-25 13:23:40,50.175385,50.068451
2018-08-25 13:23:41,50.185581,50.065063
2018-08-25 13:23:42,50.189129,50.064766
2018-08-25 13:23:43,50.186951,50.065498
2018-08-25 13:23:44,50.181595,50.067066
2018-08-25 13:23:45,50.175335,50.070042
2018-08-25 13:23:46,50.167152,50.074375
2018-08-25 13:23:47,50.156246,50.082005
2018-08-25 13:23:48,50.146278,50.090546
2018-08-25 13:23:49,50.137543,50.097691
2018-08-25 13:23:50,50.129528,50.102581
2018-08-25 13:23:51,50.127495,50.107597
2018-08-25 13:23:52,50.132687,50.110935
2018-08-25 13:23:53,50.142052,50.110825
2018-08-25 13:23:54,50.15263,50.111916
2018-08-25 13:23:55,50.160927,50.113895
2018-08-25 13:23:56,50.165405,50.117447
2018-08-25 13:23:57,50.16346,50.119488
2018-08-25 13:23:58,50.155319,50.11797
2018-08-25 13:23:59,50.144566,50.117588
2018-08-25 13:24:00,50.133095,50.11628
2018-08-25 13:24:01,50.118843,50.111412
2018-08-25 13:24:02,50.101261,50.107071
2018-08-25 13:24:03,50.08445,50.104942
2018-08-25 13:24:04,50.072021,50.106812
2018-08-25 13:24:05,50.066151,50.109051
2018-08-25 13:24:06,50.065815,50.114521
2018-08-25 13:24:07,50.065498,50.118694
2018-08-25 13:24:08,50.066154,50.119896
2018-08-25 13:24:09,50.069462,50.119286
2018-08-25 13:24:10,50.074272,50.119141
2018-08-25 13:24:11,50.076981,50.119648
2018-08-25 13:24:12,50.078087,50.117668
2018-08-25 13:24:13,50.077667,50.114315
2018-08-25 13:24:14,50.077946,50.111984
2018-08-25 13:24:15,50.080875,50.110046
2018-08-25 13:24:16,50.084911,50.110039
2018-08-25 13:24:17,50.088528,50.111229
2018-08-25 13:24:18,50.094143,50.111729
2018-08-25 13:24:19,50.102219,50.111076
2018-08-25 13:24:20,50.108994,50.111229
2018-08-25 13:24:21,50.111645,50.112892
2018-08-25 13:24:22,50.110294,50.116356
2018-08-25 13:24:23,50.104969,50.118038
2018-08-25 13:24:24,50.097851,50.117737
2018-08-25 13:24:25,50.089748,50.116932
2018-08-25 13:24:26,50.082214,50.118855
2018-08-25 13:24:27,50.07531,50.118294
2018-08-25 13:24:28,50.068199,50.118271
2018-08-25 13:24:29,50.061562,50.120583
2018-08-25 13:24:30,50.05653,50.123016
2018-08-25 13:24:31,50.054405,50.121853
2018-08-25 13:24:32,50.054451,50.119114
2018-08-25 13:24:33,50.055702,50.117332
2018-08-25 13:24:34,50.055206,50.114029
2018-08-25 13:24:35,50.05344,50.108898
2018-08-25 13:24:36,50.053959,50.10453
2018-08-25 13:24:37,50.058403,50.099068
2018-08-25 13:24:38,50.062889,50.096992
2018-08-25 13:24:39,50.06493,50.096973
2018-08-25 13:24:40,50.062733,50.096733
2018-08-25 13:24:41,50.058891,50.096024
2018-08-25 13:24:42,50.058086,50.096474
2018-08-25 13:24:43,50.062225,50.097477
2018-08-25 13:24:44,50.068501,50.098793
2018-08-25 13:24:45,50.074848,50.102417
2018-08-25 13:24:46,50.08157,50.105778
2018-08-25 13:24:47,50.084892,50.107655
2018-08-25 13:24:48,50.085579,50.107635
2018-08-25 13:24:49,50.084656,50.108006
2018-08-25 13:24:50,50.080597,50.107193
2018-08-25 13:24:51,50.073315,50.105133
2018-08-25 13:24:52,50.064697,50.101879
2018-08-25 13:24:53,50.055729,50.100796
2018-08-25 13:24:54,50.046284,50.103134
2018-08-25 13:24:55,50.03931,50.104084
2018-08-25 13:24:56,50.035629,50.104832
2018-08-25 13:24:57,50.030704,50.104084
2018-08-25 13:24:58,50.025635,50.102634
2018-08-25 13:24:59,50.025242,50.099556
2018-08-25 13:25:00,50.032036,50.093372
2018-08-25 13:25:01,50.04266,50.088634
2018-08-25 13:25:02,50.051243,50.085255
2018-08-25 13:25:03,50.055901,50.083565
2018-08-25 13:25:04,50.05714,50.085594
2018-08-25 13:25:05,50.052818,50.089394
2018-08-25 13:25:06,50.044765,50.093857
2018-08-25 13:25:07,50.035473,50.097858
2018-08-25 13:25:08,50.026245,50.103592
2018-08-25 13:25:09,50.019653,50.110409
2018-08-25 13:25:10,50.016739,50.113712
2018-08-25 13:25:11,50.015343,50.114326
2018-08-25 13:25:12,50.013233,50.112301
2018-08-25 13:25:13,50.012901,50.106945
2018-08-25 13:25:14,50.014442,50.102551
2018-08-25 13:25:15,50.015011,50.101067
2018-08-25 13:25:16,50.013493,50.099598
2018-08-25 13:25:17,50.012341,50.098263
2018-08-25 13:25:18,50.013905,50.09605
2018-08-25 13:25:19,50.020573,50.0924
2018-08-25 13:25:20,50.029308,50.08942
2018-08-25 13:25:21,50.035397,50.085079
2018-08-25 13:25:22,50.038898,50.083462
2018-08-25 13:25:23,50.040287,50.084034
2018-08-25 13:25:24,50.038261,50.086956
2018-08-25 13:25:25,50.031204,50.090466
2018-08-25 13:25:26,50.020134,50.090839
2018-08-25 13:25:27,50.00703,50.08963
2018-08-25 13:25:28,49.994972,50.086651
2018-08-25 13:25:29,49.980942,50.083916
2018-08-25 13:25:30,49.963623,50.084106
2018-08-25 13:25:31,49.946861,50.084873
2018-08-25 13:25:32,49.93412,50.085983
2018-08-25 13:25:33,49.924538,50.083664
2018-08-25 13:25:34,49.921761,50.08382
2018-08-25 13:25:35,49.923691,50.085255
2018-08-25 13:25:36,49.927467,50.08736
2018-08-25 13:25:37,49.932835,50.086269
2018-08-25 13:25:38,49.937229,50.085842
2018-08-25 13:25:39,49.936386,50.086517
2018-08-25 13:25:40,49.929726,50.086918
2018-08-25 13:25:41,49.920296,50.089943
2018-08-25 13:25:42,49.913422,50.091045
2018-08-25 13:25:43,49.909615,50.088638
2018-08-25 13:25:44,49.906727,50.082848
2018-08-25 13:25:45,49.901085,50.07682
2018-08-25 13:25:46,49.893879,50.070976
2018-08-25 13:25:47,49.891056,50.06377
2018-08-25 13:25:48,49.889011,50.054596
2018-08-25 13:25:49,49.884624,50.045097
2018-08-25 13:25:50,49.879559,50.036015
2018-08-25 13:25:51,49.872795,50.02504
2018-08-25 13:25:52,49.861641,50.016411
2018-08-25 13:25:53,49.849682,50.012436
2018-08-25 13:25:54,49.845852,50.01263
2018-08-25 13:25:55,49.859341,50.013786
2018-08-25 13:25:56,49.881329,50.014664
2018-08-25 13:25:57,49.899178,50.015591
2018-08-25 13:25:58,49.90926,50.014919
2018-08-25 13:25:59,49.912407,50.013943
2018-08-25 13:26:00,49.912758,50.011169
2018-08-25 13:26:01,49.9147,50.007374
2018-08-25 13:26:02,49.917099,50.00695
2018-08-25 13:26:03,49.920948,50.008518
2018-08-25 13:26:04,49.926537,50.008614
2018-08-25 13:26:05,49.93042,50.007042
2018-08-25 13:26:06,49.931717,50.002785
2018-08-25 13:26:07,49.930416,49.996925
2018-08-25 13:26:08,49.927841,49.992203
2018-08-25 13:26:09,49.926258,49.987217
2018-08-25 13:26:10,49.924099,49.980949
2018-08-25 13:26:11,49.915985,49.974468
2018-08-25 13:26:12,49.906113,49.970402
2018-08-25 13:26:13,49.898304,49.968151
2018-08-25 13:26:14,49.893444,49.965199
2018-08-25 13:26:15,49.892784,49.963139
2018-08-25 13:26:16,49.895729,49.961075
2018-08-25 13:26:17,49.902149,49.959385
2018-08-25 13:26:18,49.913025,49.957172
2018-08-25 13:26:19,49.930332,49.955273
2018-08-25 13:26:20,49.945164,49.953094
2018-08-25 13:26:21,49.951679,49.949722
2018-08-25 13:26:22,49.951694,49.945774
2018-08-25 13:26:23,49.94569,49.940701
2018-08-25 13:26:24,49.935081,49.936333
2018-08-25 13:26:25,49.923557,49.930782
2018-08-25 13:26:26,49.913898,49.924053
2018-08-25 13:26:27,49.908432,49.916065
2018-08-25 13:26:28,49.907124,49.907925
2018-08-25 13:26:29,49.908955,49.897335
2018-08-25 13:26:30,49.912003,49.887726
2018-08-25 13:26:31,49.915051,49.881935
2018-08-25 13:26:32,49.917862,49.878838
2018-08-25 13:26:33,49.921795,49.875763
2018-08-25 13:26:34,49.926651,49.873333
2018-08-25 13:26:35,49.930561,49.873455
2018-08-25 13:26:36,49.933022,49.873558
2018-08-25 13:26:37,49.935242,49.87368
2018-08-25 13:26:38,49.937576,49.874828
2018-08-25 13:26:39,49.939419,49.87508
2018-08-25 13:26:40,49.939594,49.876244
2018-08-25 13:26:41,49.939846,49.876781
2018-08-25 13:26:42,49.938686,49.877728
2018-08-25 13:26:43,49.932495,49.880093
2018-08-25 13:26:44,49.92234,49.88488
2018-08-25 13:26:45,49.914692,49.888844
2018-08-25 13:26:46,49.911602,49.892826
2018-08-25 13:26:47,49.91188,49.895542
2018-08-25 13:26:48,49.91341,49.894901
2018-08-25 13:26:49,49.913906,49.892586
2018-08-25 13:26:50,49.916084,49.889103
2018-08-25 13:26:51,49.920784,49.886211
2018-08-25 13:26:52,49.925499,49.884018
2018-08-25 13:26:53,49.930237,49.882092
2018-08-25 13:26:54,49.93486,49.884037
2018-08-25 13:26:55,49.937748,49.886494
2018-08-25 13:26:56,49.937065,49.886173
2018-08-25 13:26:57,49.934044,49.885059
2018-08-25 13:26:58,49.930767,49.882294
2018-08-25 13:26:59,49.929913,49.878838
2018-08-25 13:27:00,49.926273,49.873734
2018-08-25 13:27:01,49.916668,49.868698
2018-08-25 13:27:02,49.904869,49.86993
2018-08-25 13:27:03,49.894783,49.869175
2018-08-25 13:27:04,49.88694,49.867077
2018-08-25 13:27:05,49.882931,49.864182
2018-08-25 13:27:06,49.88258,49.86174
2018-08-25 13:27:07,49.88607,49.858974
2018-08-25 13:27:08,49.892475,49.858246
2018-08-25 13:27:09,49.901047,49.858551
2018-08-25 13:27:10,49.909443,49.859253
2018-08-25 13:27:11,49.91584,49.859528
2018-08-25 13:27:12,49.919132,49.861355
2018-08-25 13:27:13,49.921051,49.860046
2018-08-25 13:27:14,49.921959,49.858719
2018-08-25 13:27:15,49.919182,49.857708
2018-08-25 13:27:16,49.913654,49.857716
2018-08-25 13:27:17,49.905117,49.858501
2018-08-25 13:27:18,49.895557,49.857685
2018-08-25 13:27:19,49.886482,49.855999
2018-08-25 13:27:20,49.880917,49.853382
2018-08-25 13:27:21,49.879108,49.851078
2018-08-25 13:27:22,49.882553,49.85083
2018-08-25 13:27:23,49.889858,49.853207
2018-08-25 13:27:24,49.89822,49.857307
2018-08-25 13:27:25,49.906647,49.863045
2018-08-25 13:27:26,49.914127,49.870552
